text,label
Altere a regra que libera a porta 27017/UDP para permitir o acesso somente da origem 172.16.0.10,update_firewall_rule
Modifique a regra atual do IP 8.8.4.4 para que aponte para a porta 1521/UDP.,update_firewall_rule
Altere a regra que libera a porta 995/UDP para permitir o acesso somente da origem 192.168.1.1,update_firewall_rule
"Verifique se a porta 445 que utiliza o protocolo UDP está liberada, por favor.",check_firewall_rule
Bloqueie qualquer comunicação da origem 192.168.0.254 para a subrede de homologação.,create_firewall_block_rule
Exclua a regra que libera o acesso HTTPS da origem 200.100.3.4 para a DMZ.,delete_firewall_rule
Modifique a regra atual do IP 200.100.3.4 para que aponte para a porta 27017/TCP.,update_firewall_rule
Valide se o acesso à porta 23 (TCP) se encontra ativa.,check_firewall_rule
Exclua a regra que libera o acesso FTP da origem 172.16.0.10 para a subrede de homologação.,delete_firewall_rule
Atualize a política da porta 22/UDP restringindo para o IP 192.168.1.1.,update_firewall_rule
"Verifique se a porta 110 que utiliza o protocolo ICMP está bloqueada, por favor.",check_firewall_rule
Crie uma regra de firewall para liberar a porta 22 no firewall.,create_firewall_allow_rule
Valide se o acesso à porta 23 (UDP) se encontra bloqueada.,check_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 8.8.4.4 para o servidor web.,delete_firewall_rule
Libere a porta 21/ICMP no firewall principal.,create_firewall_allow_rule
Delete a regra de acesso FTP que permite o tráfego de 200.100.3.4 para a DMZ.,delete_firewall_rule
